Seconds,Nanoseconds,Commit_Count,Identity_Count,Account_Count,Info_Count,Buffer_Occupancy_Pct,CPU_Pct
1782767347,148569172,69,0,1,0,0.00,1.51
1782767348,148564213,74,0,0,0,0.00,1.26
1782767349,148564656,62,2,3,0,0.00,1.51
1782767350,148567013,65,0,0,0,0.00,1.76
1782767351,148565033,72,0,1,0,0.00,1.26
1782767352,148568091,46,0,0,0,0.00,1.01
1782767353,148571708,59,0,0,0,0.00,1.51
1782767354,148565156,42,1,1,0,0.00,1.25
1782767355,148564318,45,1,2,0,0.00,1.50
1782767356,148568259,66,0,0,0,0.00,1.01
1782767357,148601665,49,1,2,0,0.00,0.76
1782767358,148567349,43,1,1,0,0.00,1.01
1782767359,148565727,43,0,0,0,0.00,1.75
1782767360,148564717,37,0,0,0,0.00,1.25
1782767361,148564215,59,1,1,0,0.00,1.01
1782767362,148569167,49,0,0,0,0.00,1.01
1782767363,148565668,35,0,0,0,0.00,0.51
1782767364,148568562,47,0,0,0,0.00,1.25
1782767365,148564568,26,1,1,0,0.00,1.00
1782767366,148569675,59,0,0,0,0.00,1.26
1782767367,148579039,51,0,0,0,0.00,1.26
1782767368,148569795,44,1,0,0,0.00,0.76
1782767369,148573403,54,0,0,0,0.00,1.75
1782767370,148565488,34,1,1,0,0.00,1.01
1782767371,148529537,57,0,0,0,0.00,1.26
1782767372,148566126,58,2,2,0,0.00,1.51
1782767373,148565150,44,0,1,0,0.00,1.25
1782767374,148565723,58,1,0,0,0.00,1.01
1782767375,148564980,49,0,1,0,0.00,1.01
1782767376,148564641,62,0,0,0,0.00,1.26
1782767377,148569392,60,2,2,0,0.00,1.51
1782767378,148603090,62,0,1,0,0.00,1.75
1782767379,148563596,58,0,1,0,0.00,1.26
1782767380,148564298,45,0,1,0,0.00,1.01
1782767381,148570091,60,0,0,0,0.00,1.01
1782767382,148565142,61,0,0,0,0.00,2.01
1782767383,148565127,59,0,0,0,0.00,1.01
1782767384,148566506,48,0,0,0,0.00,1.25
1782767385,148597716,44,0,0,0,0.00,0.76
1782767386,148569069,41,0,0,0,0.00,1.25
1782767387,148569002,40,1,1,0,0.00,1.25
1782767388,148563767,51,3,4,0,0.00,0.76
1782767389,148568467,43,0,0,0,0.00,1.26
1782767390,148567060,36,0,0,0,0.00,0.76
1782767391,148565067,62,0,0,0,0.00,1.01
1782767392,148566551,40,0,0,0,0.00,1.01
1782767393,148568439,56,0,1,0,0.00,1.51
1782767394,148563491,57,0,0,0,0.00,1.26
1782767395,148567020,51,0,0,0,0.00,0.76
1782767396,148566682,42,1,1,0,0.00,0.76
1782767397,148600759,53,1,1,0,0.00,2.00
1782767398,148564979,42,0,1,0,0.00,0.51
1782767399,148563770,49,0,0,0,0.00,1.75
1782767400,148567548,33,0,0,0,0.00,0.25
1782767401,148568084,49,0,0,0,0.00,2.00
1782767402,148565067,65,0,0,0,0.00,1.50
1782767403,148526932,25,0,0,0,0.00,1.00
1782767404,148583577,46,0,0,0,0.00,1.25
1782767405,148567449,45,1,1,0,0.00,1.01
1782767406,148604173,56,0,0,0,0.00,1.26
1782767407,148567082,65,1,1,0,0.00,1.26
1782767408,148530760,67,0,0,0,0.00,1.51
1782767409,148566405,71,1,1,0,0.00,1.52
1782767410,148567194,81,0,0,0,0.00,1.26
1782767411,148565939,59,0,0,0,0.00,1.26
1782767412,148566547,59,0,0,0,0.00,1.51
1782767413,148566726,55,0,0,0,0.00,1.26
1782767414,148567622,57,0,0,0,0.00,1.50
1782767415,148528662,55,0,0,0,0.00,0.76
1782767416,148568023,36,1,1,0,0.00,1.25
1782767417,148566382,62,1,1,0,0.00,2.25
1782767418,148565927,40,0,0,0,0.00,0.51
1782767419,148526137,35,2,1,0,0.00,0.75
1782767420,148566960,48,0,0,0,0.00,1.01
1782767421,148608292,95,0,0,0,0.00,1.51
1782767422,148567996,48,0,0,0,0.00,1.01
1782767423,148565554,48,0,0,0,0.00,1.26
1782767424,148548307,46,0,0,0,0.00,0.51
1782767425,148569434,56,1,1,0,0.00,1.50
1782767426,148571070,48,0,0,0,0.00,0.76
1782767427,148568111,49,1,1,0,0.00,1.01
1782767428,148564671,54,0,0,0,0.00,1.26
1782767429,148562469,44,0,1,0,0.00,1.26
1782767430,148567130,46,0,0,0,0.00,0.51
1782767431,148567300,41,1,1,0,0.00,1.01
1782767432,148565114,90,0,2,0,0.00,1.01
1782767433,148554792,69,0,0,0,0.00,1.01
1782767434,148563781,57,0,0,0,0.00,0.76
1782767435,148567706,63,0,0,0,0.00,1.01
1782767436,148563546,52,0,0,0,0.00,1.50
1782767437,148562656,51,1,0,0,0.00,1.26
1782767438,148570347,59,1,1,0,0.00,1.76
1782767439,148568080,51,0,0,0,0.00,1.26
1782767440,148532779,36,0,1,0,0.00,0.76
1782767441,148567520,57,0,0,0,0.00,1.51
1782767442,148566727,52,0,1,0,0.00,0.76
1782767443,148563423,49,0,0,0,0.00,1.01
1782767444,148567295,42,0,0,0,0.00,0.51
1782767445,148566833,50,0,0,0,0.00,1.75
1782767446,148568494,49,0,0,0,0.00,1.01
1782767447,148569571,51,1,1,0,0.00,2.00
1782767448,148568137,56,1,1,0,0.00,0.76
1782767449,148567785,53,0,0,0,0.00,0.76
1782767450,148563879,25,0,0,0,0.00,0.75
1782767451,148564129,64,1,1,0,0.00,1.26
1782767452,148566816,50,1,1,0,0.00,0.76
1782767453,148575064,59,0,0,0,0.00,1.51
1782767454,148566009,46,0,0,0,0.00,1.26
1782767455,148567411,51,0,0,0,0.00,0.76
1782767456,148513177,43,1,1,0,0.00,1.01
1782767457,148571276,54,0,0,0,0.00,1.26
1782767458,148568791,44,0,0,0,0.00,1.01
1782767459,148567752,44,0,0,0,0.00,0.76
1782767460,148581077,36,0,0,0,0.00,0.75
1782767461,148574235,79,1,1,0,0.00,1.52
1782767462,148567017,43,0,1,0,0.00,0.76
1782767463,148568694,21,1,1,0,0.00,0.25
1782767464,148568121,42,0,0,0,0.00,1.01
1782767465,148566182,46,0,0,0,0.00,0.76
1782767466,148566941,50,0,0,0,0.00,0.76
1782767467,148596699,60,0,0,0,0.00,1.26
1782767468,148563528,56,0,0,0,0.00,1.26
1782767469,148600765,52,0,0,0,0.00,1.26
1782767470,148566114,45,1,2,0,0.00,0.51
1782767471,148568119,78,0,0,0,0.00,2.26
1782767472,148560947,62,2,2,0,0.00,1.51
1782767473,148567045,72,0,0,0,0.00,1.76
1782767474,148567716,73,0,0,0,0.00,1.51
1782767475,148564521,65,1,1,0,0.05,1.26
1782767476,148566316,52,1,1,0,0.00,1.26
1782767477,148574037,67,0,0,0,0.00,1.26
1782767478,148575081,56,0,0,0,0.00,0.76
1782767479,148573197,56,0,0,0,0.00,1.01
1782767480,148576824,37,0,0,0,0.00,0.50
1782767481,148572939,6,0,0,0,0.00,0.25
1782767482,148567586,80,1,1,0,0.00,1.01
1782767483,148571805,80,0,0,0,0.00,1.26
1782767484,148571847,49,1,1,0,0.00,0.51
1782767485,148571044,31,0,0,0,0.00,1.00
1782767486,148607263,27,0,0,0,0.00,0.50
1782767487,148572377,28,0,0,0,0.00,0.50
1782767488,148569199,44,0,0,0,0.00,1.75
1782767489,148569083,47,0,0,0,0.00,1.75
1782767490,148572499,28,0,1,0,0.00,0.50
1782767491,148567362,52,0,0,0,0.00,0.51
1782767492,148561954,73,0,0,0,0.00,1.01
1782767493,148570130,63,0,0,0,0.00,0.25
1782767494,148568607,83,0,2,0,0.00,1.26
1782767495,148573428,63,0,0,0,0.00,1.76
1782767496,148569750,57,0,0,0,0.00,1.01
1782767497,148566842,62,0,0,0,0.00,2.25
1782767498,148602257,41,0,0,0,0.00,0.51
1782767499,148569223,48,0,0,0,0.00,1.25
1782767500,148571180,46,0,0,0,0.00,0.76
1782767501,148572449,42,0,0,0,0.00,1.50
1782767502,148569490,52,0,0,0,0.00,0.75
1782767503,148567509,40,0,0,0,0.00,0.51
1782767504,148566195,39,0,0,0,0.00,1.75
1782767505,148572736,67,0,0,0,0.00,1.26
1782767506,148565099,42,1,1,0,0.00,1.01
1782767507,148564744,42,1,1,0,0.00,1.01
1782767508,148568233,49,0,0,0,0.00,0.76
1782767509,148568431,53,0,1,0,0.00,1.01
1782767510,148604608,24,0,0,0,0.00,0.75
1782767511,148581452,6,0,0,0,0.00,0.25
1782767512,148569744,84,2,2,0,0.05,1.25
1782767513,148569484,92,1,1,0,0.00,1.52
1782767514,148652444,80,1,0,0,0.00,1.52
1782767515,148566955,70,0,0,0,0.00,1.75
1782767516,148603176,51,1,1,0,0.00,1.50
1782767517,148569594,51,0,0,0,0.00,0.76
1782767518,148571160,51,0,0,0,0.00,1.50
1782767519,148547298,63,0,0,0,0.00,1.51
1782767520,148561968,47,0,0,0,0.00,1.01
1782767521,148563868,67,0,0,0,0.00,1.25
1782767522,148564091,43,0,2,0,0.00,1.01
1782767523,148564929,27,0,0,0,0.00,0.75
1782767524,148564663,39,1,1,0,0.00,1.01
1782767525,148565742,36,2,3,0,0.00,0.51
1782767526,148534363,73,0,0,0,0.00,2.00
1782767527,148563339,76,0,0,0,0.00,1.01
1782767528,148564649,74,0,0,0,0.00,1.26
1782767529,148570011,85,0,0,0,0.00,1.52
1782767530,148601510,84,1,2,0,0.00,1.52
1782767531,148565811,96,1,2,0,0.00,1.76
1782767532,148599634,83,0,0,0,0.00,1.02
1782767533,148572874,49,0,0,0,0.00,1.26
1782767534,148572041,83,2,1,0,0.00,1.26
1782767535,148564585,67,0,0,0,0.00,1.01
1782767536,148535608,74,2,1,0,0.00,2.25
1782767537,148561726,72,0,0,0,0.00,1.76
1782767538,148565439,57,0,0,0,0.00,0.51
1782767539,148571902,73,0,0,0,0.00,1.26
1782767540,148568825,70,0,0,0,0.00,1.26
1782767541,148566259,61,0,0,0,0.00,0.76
1782767542,148565975,88,0,0,0,0.00,2.01
1782767543,148571879,75,0,0,0,0.00,1.76
1782767544,148574545,74,0,0,0,0.00,1.51
1782767545,148570742,66,0,0,0,0.00,0.76
1782767546,148573389,67,0,0,0,0.00,1.01
1782767547,148566703,68,1,1,0,0.00,1.01
1782767548,148563081,75,0,0,0,0.00,1.52
1782767549,148582262,55,0,0,0,0.00,1.26
1782767550,148566954,31,0,0,0,0.00,0.50
1782767551,148574605,68,0,0,0,0.00,1.00
1782767552,148563445,113,0,0,0,0.00,1.01
1782767553,148565974,70,0,0,0,0.00,1.01
1782767554,148573389,59,0,0,0,0.00,1.01
1782767555,148568816,48,0,0,0,0.00,0.25
1782767556,148566681,90,0,0,0,0.00,0.76
1782767557,148565839,96,0,0,0,0.00,1.26
1782767558,148568113,66,0,0,0,0.00,1.01
1782767559,148556419,71,0,0,0,0.00,1.51
1782767560,148566696,57,0,0,0,0.00,0.51
1782767561,148567900,77,0,0,0,0.00,1.26
1782767562,148565971,64,0,0,0,0.00,1.26
1782767563,148567417,55,1,0,0,0.00,1.25
1782767564,148533281,64,0,0,0,0.00,0.76
1782767565,148567054,75,0,0,0,0.00,1.01
1782767566,148601182,52,0,0,0,0.00,1.01
1782767567,148565300,76,0,1,0,0.00,2.01
1782767568,148572326,67,0,0,0,0.00,1.26
1782767569,148570853,68,0,0,0,0.00,1.26
1782767570,148566715,56,0,0,0,0.00,1.51
1782767571,148568818,67,1,1,0,0.00,1.01
1782767572,148571589,69,0,0,0,0.00,1.01
1782767573,148565705,64,1,1,0,0.00,2.01
1782767574,148600803,64,0,1,0,0.00,1.01
1782767575,148531255,62,0,0,0,0.00,1.51
1782767576,148606282,64,0,0,0,0.00,1.51
1782767577,148566039,63,0,1,0,0.00,1.51
1782767578,148568080,51,0,0,0,0.00,0.76
1782767579,148565684,73,0,0,0,0.00,1.76
1782767580,148565363,66,0,0,0,0.00,1.01
1782767581,148564304,66,0,2,0,0.00,1.51
1782767582,148608497,46,0,0,0,0.00,0.51
1782767583,148605701,27,1,1,0,0.00,0.75
1782767584,148568261,61,0,0,0,0.00,1.26
1782767585,148567166,37,0,0,0,0.00,0.76
1782767586,148571740,67,0,0,0,0.00,2.00
1782767587,148562087,79,0,0,0,0.00,2.01
1782767588,148566174,72,0,0,0,0.00,1.75
1782767589,148567857,91,0,0,0,0.00,2.26
1782767590,148571302,33,0,0,0,0.00,0.51
1782767591,148571093,120,0,0,0,0.00,2.51
1782767592,148573167,64,0,0,0,0.00,1.26
1782767593,148570805,87,0,0,0,0.00,1.27
1782767594,148571351,81,0,0,0,0.00,2.01
1782767595,148613972,82,1,1,0,0.00,1.52
1782767596,148569396,73,1,1,0,0.00,1.01
1782767597,148569343,64,2,3,0,0.00,1.51
1782767598,148574230,72,0,0,0,0.00,1.76
1782767599,148574421,59,0,1,0,0.00,0.76
1782767600,148573457,44,0,0,0,0.00,1.50
1782767601,148572224,75,0,1,0,0.00,1.26
1782767602,148574160,82,0,0,0,0.00,1.01
1782767603,148573900,57,0,0,0,0.00,1.01
1782767604,148573736,66,2,3,0,0.00,1.26
1782767605,148564917,63,0,0,0,0.00,1.51
1782767606,148569215,58,0,0,0,0.00,0.51
1782767607,148573088,50,0,1,0,0.00,0.51
1782767608,148572109,60,0,0,0,0.00,1.76
1782767609,148572996,72,0,0,0,0.00,1.76
1782767610,148571583,27,0,0,0,0.00,1.01
1782767611,148577818,37,0,0,0,0.00,0.50
1782767612,148530712,117,0,0,0,0.00,1.26
1782767613,148565055,58,0,0,0,0.00,1.75
1782767614,148566318,65,0,0,0,0.00,0.51
1782767615,148567884,73,0,0,0,0.00,2.50
1782767616,148569338,61,1,1,0,0.00,1.26
1782767617,148568284,67,0,0,0,0.00,1.26
1782767618,148569930,76,1,1,0,0.00,1.52
1782767619,148567297,64,0,0,0,0.00,1.26
1782767620,148563926,30,0,0,0,0.00,0.50
1782767621,148568673,54,1,1,0,0.00,0.76
1782767622,148566379,100,0,0,0,0.00,1.26
1782767623,148566943,78,0,0,0,0.00,2.01
1782767624,148568331,77,0,0,0,0.00,1.01
1782767625,148564972,80,0,0,0,0.00,1.02
1782767626,148602907,61,0,0,0,0.00,0.76
1782767627,148569792,66,0,0,0,0.00,1.51
1782767628,148667399,73,0,0,0,0.00,2.25
1782767629,148562704,71,0,0,0,0.00,1.01
1782767630,148610034,41,0,0,0,0.00,1.01
1782767631,148568449,81,1,0,0,0.00,1.26
1782767632,148564721,114,0,0,0,0.00,2.26
1782767633,148565412,71,0,0,0,0.00,1.26
1782767634,148605054,73,0,0,0,0.00,1.26
1782767635,148569218,80,0,0,0,0.00,2.25
1782767636,148554416,74,0,0,0,0.00,1.26
1782767637,148566638,50,0,0,0,0.00,0.76
1782767638,148565987,100,0,0,0,0.00,1.02
1782767639,148566057,86,0,0,0,0.00,2.01
1782767640,148598412,62,0,0,0,0.00,1.01
1782767641,148581383,47,0,0,0,0.00,0.75
1782767642,148568305,69,0,0,0,0.00,1.50
1782767643,148566573,59,0,0,0,0.00,1.01
1782767644,148564468,46,0,0,0,0.00,1.75
1782767645,148567877,64,1,1,0,0.00,1.01
1782767646,148567215,69,0,0,0,0.00,1.26
1782767647,148569879,93,0,0,0,0.00,2.51
1782767648,148541598,101,0,0,0,0.00,2.02
1782767649,148565080,100,0,0,0,0.00,2.51
1782767650,148569335,40,0,0,0,0.00,1.50
1782767651,148563895,144,0,0,0,0.00,2.01
1782767652,148573916,86,0,0,0,0.00,0.76
1782767653,148567367,59,1,1,0,0.00,1.51
1782767654,148535029,88,0,0,0,0.00,1.52
1782767655,148568569,73,0,0,0,0.00,2.25
1782767656,148570747,104,0,0,0,0.00,1.77
1782767657,148564948,85,0,0,0,0.00,2.02
1782767658,148567267,84,0,0,0,0.00,1.27
1782767659,148568537,63,1,1,0,0.00,2.00
1782767660,148566882,53,0,0,0,0.00,1.01
1782767661,148570533,78,1,0,0,0.00,1.01
1782767662,148562925,79,0,0,0,0.00,1.26
1782767663,148554425,80,1,1,0,0.00,2.02
1782767664,148573470,56,0,1,0,0.00,1.75
1782767665,148565371,72,0,0,0,0.00,1.51
1782767666,148567577,63,0,0,0,0.00,1.01
1782767667,148543578,78,0,0,0,0.00,1.76
1782767668,148564572,82,0,0,0,0.00,2.01
1782767669,148567069,79,0,0,0,0.00,1.52
1782767670,148567422,67,0,0,0,0.00,1.75
1782767671,148590946,63,0,0,0,0.00,1.01
1782767672,148568159,67,0,0,0,0.00,1.75
1782767673,148565157,66,0,0,0,0.00,1.26
1782767674,148572565,74,0,1,0,0.00,1.51
1782767675,148567361,61,1,1,0,0.00,1.26
1782767676,148558503,59,0,0,0,0.00,1.75
1782767677,148569587,59,0,1,0,0.00,1.51
1782767678,148564881,85,0,0,0,0.00,1.27
1782767679,148568137,72,0,0,0,0.00,1.76
1782767680,148568470,13,0,0,0,0.00,0.50
1782767681,148577388,0,0,0,0,0.00,0.00
1782767682,148568643,0,0,0,0,0.00,0.25
1782767683,148570464,81,0,1,0,0.00,0.51
1782767684,148565976,176,1,1,0,0.00,1.52
1782767685,148562990,147,0,0,0,0.00,2.02
1782767686,148606144,67,0,0,0,0.00,1.26
1782767687,148569498,74,0,0,0,0.00,1.76
1782767688,148565241,65,0,0,0,0.00,1.26
1782767689,148605925,77,0,1,0,0.00,1.76
1782767690,148569779,55,0,0,0,0.00,0.51
1782767691,148566542,36,0,0,0,0.00,1.00
1782767692,148568298,75,0,0,0,0.00,1.26
1782767693,148567755,105,1,1,0,0.00,1.51
1782767694,148571476,75,1,2,0,0.00,1.26
1782767695,148566180,54,0,0,0,0.00,1.01
1782767696,148566970,64,0,0,0,0.00,1.75
1782767697,148567024,46,0,0,0,0.00,1.75
1782767698,148571082,44,1,1,0,0.00,1.50
1782767699,148566851,48,0,0,0,0.00,1.50
1782767700,148566780,54,0,0,0,0.00,1.01
1782767701,148567118,44,1,1,0,0.00,0.76
1782767702,148571252,58,0,0,0,0.00,1.01
1782767703,148567722,57,0,2,0,0.00,1.75
1782767704,148567571,69,0,1,0,0.00,0.76
1782767705,148569183,69,0,1,0,0.00,2.25
1782767706,148567820,60,0,0,0,0.00,0.76
1782767707,148567128,71,0,0,0,0.00,1.52
1782767708,148569292,61,1,1,0,0.00,2.00
1782767709,148568638,71,0,0,0,0.00,1.52
1782767710,148571518,46,0,0,0,0.00,1.50
1782767711,148573506,52,0,0,0,0.00,0.51
1782767712,148535643,121,0,0,0,0.00,1.51
1782767713,148568867,82,1,1,0,0.00,2.01
1782767714,148602710,68,0,0,0,0.00,2.01
1782767715,148568577,87,0,0,0,0.00,2.26
1782767716,148568187,73,0,0,0,0.00,1.26
1782767717,148607530,74,0,0,0,0.00,2.02
1782767718,148573272,76,0,0,0,0.00,1.52
1782767719,148564059,83,0,0,0,0.00,1.52
1782767720,148578851,35,1,0,0,0.00,1.01
1782767721,148574677,83,0,1,0,0.00,1.01
1782767722,148571955,63,0,1,0,0.00,1.26
1782767723,148566830,50,1,0,0,0.00,1.75
1782767724,148564823,46,0,0,0,0.00,0.76
1782767725,148566404,65,0,1,0,0.00,1.26
1782767726,148566936,73,0,0,0,0.00,1.76
1782767727,148568660,69,1,1,0,0.00,1.76
1782767728,148568658,71,0,0,0,0.00,1.51
1782767729,148573598,65,0,0,0,0.00,1.26
1782767730,148572229,37,0,0,0,0.00,1.25
1782767731,148569655,81,0,0,0,0.00,0.51
1782767732,148568116,72,1,1,0,0.00,1.52
1782767733,148605790,65,0,0,0,0.00,1.26
1782767734,148567467,49,0,0,0,0.00,0.76
1782767735,148567054,53,0,0,0,0.00,1.51
1782767736,148562625,69,0,0,0,0.00,1.01
1782767737,148566678,46,0,0,0,0.00,1.01
1782767738,148565100,66,1,1,0,0.00,1.51
1782767739,148565339,61,0,0,0,0.00,0.76
1782767740,148567758,45,0,0,0,0.00,1.01
1782767741,148575119,80,0,0,0,0.00,1.51
1782767742,148567995,92,0,0,0,0.00,1.01
1782767743,148577062,56,0,0,0,0.00,0.76
1782767744,148569768,57,1,1,0,0.00,1.01
1782767745,148568040,55,0,0,0,0.00,0.76
1782767746,148567296,54,0,0,0,0.00,0.51
1782767747,148578368,54,0,0,0,0.00,1.50
1782767748,148560841,50,0,0,0,0.00,1.26
1782767749,148567629,57,0,0,0,0.00,1.26
1782767750,148564516,31,0,0,0,0.00,0.75
1782767751,148602438,22,0,0,0,0.00,0.50
1782767752,148569207,58,0,0,0,0.00,0.75
1782767753,148563940,90,0,1,0,0.00,2.01
1782767754,148565697,51,0,0,0,0.00,1.01
1782767755,148566510,48,1,2,0,0.00,1.75
1782767756,148568931,51,0,0,0,0.00,1.50
1782767757,148567961,33,0,0,0,0.00,0.25
1782767758,148604537,61,0,0,0,0.00,1.51
1782767759,148565690,50,0,0,0,0.00,1.75
1782767760,148566992,44,0,0,0,0.00,1.01
1782767761,148567872,56,0,0,0,0.00,1.50
1782767762,148566194,46,0,0,0,0.00,0.25
1782767763,148565916,29,1,1,0,0.00,1.00
1782767764,148567871,46,0,1,0,0.00,1.50
1782767765,148566174,45,0,2,0,0.00,0.76
1782767766,148526658,29,0,0,0,0.00,0.50
1782767767,148567605,51,0,0,0,0.00,1.01
1782767768,148567087,65,0,0,0,0.00,1.51
1782767769,148563907,49,0,1,0,0.00,1.26
1782767770,148569367,27,1,1,0,0.00,0.50
1782767771,148573883,0,0,0,0,0.00,0.25
1782767772,148568654,0,0,0,0,0.00,0.25
1782767773,148569304,87,0,0,0,0.00,0.75
1782767774,148567916,119,0,0,0,0.00,2.01
1782767775,148527877,50,0,0,0,0.00,1.01
1782767776,148566581,54,0,0,0,0.00,1.26
1782767777,148605957,62,0,0,0,0.00,1.51
1782767778,148570691,69,0,0,0,0.00,1.76
1782767779,148567659,71,0,0,0,0.00,1.75
1782767780,148566287,54,0,0,0,0.00,1.01
1782767781,148569077,47,1,1,0,0.00,0.50
1782767782,148566443,79,0,0,0,0.00,0.76
1782767783,148568283,91,0,0,0,0.00,2.01
1782767784,148563762,81,1,1,0,0.00,1.52
1782767785,148565642,50,1,1,0,0.00,0.51
1782767786,148564495,44,0,0,0,0.00,1.50
1782767787,148567665,39,0,0,0,0.00,1.25
1782767788,148566715,57,0,0,0,0.00,1.25
1782767789,148568727,57,0,0,0,0.00,0.76
1782767790,148567973,50,0,0,0,0.00,1.01
1782767791,148527266,5,0,0,0,0.00,0.25
1782767792,148545042,14,0,0,0,0.00,0.50
1782767793,148568281,41,0,0,0,0.00,0.50
1782767794,148567556,91,2,3,0,0.00,1.75
1782767795,148566512,88,0,0,0,0.00,1.76
1782767796,148567234,27,0,0,0,0.00,0.25
1782767797,148601283,42,0,0,0,0.00,0.76
1782767798,148566784,52,0,0,0,0.00,1.01
1782767799,148562332,40,0,0,0,0.00,1.25
1782767800,148601833,20,0,0,0,0.00,0.50
1782767801,148569348,17,0,1,0,0.00,0.50
1782767802,148569514,62,0,0,0,0.00,0.75
1782767803,148573425,87,1,2,0,0.00,1.26
1782767804,148563527,41,0,0,0,0.00,1.25
1782767805,148568936,34,0,0,0,0.00,0.76
1782767806,148564757,49,0,0,0,0.00,1.75
1782767807,148565206,44,0,0,0,0.00,1.01
1782767808,148540026,41,0,0,0,0.00,1.01
1782767809,148528225,59,0,0,0,0.00,0.76
1782767810,148566314,39,0,0,0,0.00,0.50
1782767811,148562783,19,0,0,0,0.00,0.50
1782767812,148553413,65,0,0,0,0.00,0.76
1782767813,148573569,115,3,2,0,0.00,1.51
1782767814,148570281,56,0,0,0,0.00,0.76
1782767815,148561728,57,0,0,0,0.00,1.50
1782767816,148568481,63,0,0,0,0.00,1.01
1782767817,148567416,32,0,0,0,0.00,0.75
1782767818,148609732,38,0,0,0,0.00,0.50
1782767819,148602666,37,1,1,0,0.00,1.01
1782767820,148567783,12,0,0,0,0.00,0.25
1782767821,148563102,11,0,0,0,0.00,0.50
1782767822,148572791,0,0,0,0,0.00,1.51
1782767823,148565912,0,0,0,0,0.00,0.50
1782767824,148612413,30,1,1,0,0.00,0.51
1782767825,148569793,138,0,1,0,0.00,2.02
1782767826,148565450,109,0,1,0,0.00,2.02
1782767827,148569121,49,0,0,0,0.00,0.76
1782767828,148568881,61,0,1,0,0.00,1.01
1782767829,148567803,59,0,0,0,0.00,1.51
1782767830,148604063,26,0,0,0,0.00,1.01
1782767831,148573129,19,1,1,0,0.00,1.00
1782767832,148567607,143,1,3,0,0.00,1.02
1782767833,148566142,58,2,2,0,0.00,1.51
1782767834,148630505,64,3,3,0,0.00,1.51
1782767835,148564550,62,0,0,0,0.00,1.26
1782767836,148610517,72,0,0,0,0.00,1.76
1782767837,148569655,71,0,0,0,0.00,1.27
1782767838,148570767,57,0,1,0,0.00,1.75
1782767839,148569426,55,0,0,0,0.00,0.76
1782767840,148565736,41,1,1,0,0.00,1.01
1782767841,148565530,23,2,3,0,0.00,0.25
1782767842,148569069,80,0,10,0,0.00,2.00
1782767843,148568332,54,0,0,0,0.00,1.26
1782767844,148564777,37,0,0,0,0.00,0.50
1782767845,148567935,54,1,2,0,0.00,1.01
1782767846,148571245,54,0,0,0,0.00,1.75
1782767847,148567622,47,2,1,0,0.00,1.26
1782767848,148607171,38,0,0,0,0.00,1.75
1782767849,148568225,42,0,0,0,0.00,0.76
1782767850,148569950,28,0,0,0,0.00,0.50
1782767851,148568182,16,0,0,0,0.00,0.25
1782767852,148615106,59,0,0,0,0.00,1.00
1782767853,148562128,78,0,0,0,0.00,1.01
1782767854,148600552,44,1,1,0,0.00,1.01
1782767855,148566523,48,0,0,0,0.00,1.26
1782767856,148563530,57,0,0,0,0.00,1.01
1782767857,148568917,41,0,0,0,0.00,1.01
1782767858,148636227,42,1,1,0,0.00,1.01
1782767859,148561187,49,0,1,0,0.00,1.01
1782767860,148569476,49,0,1,0,0.00,0.76
1782767861,148611562,41,0,1,0,0.00,1.01
1782767862,148568955,13,0,0,0,0.00,0.75
1782767863,148566603,53,0,0,0,0.00,1.00
1782767864,148567579,91,2,1,0,0.00,2.01
1782767865,148571520,47,0,0,0,0.00,1.25
1782767866,148568163,48,0,0,0,0.00,1.01
1782767867,148566364,47,0,0,0,0.00,1.26
1782767868,148564821,41,0,0,0,0.00,1.00
1782767869,148570564,56,0,0,0,0.00,1.26
1782767870,148557656,49,0,0,0,0.00,1.26
1782767871,148581462,26,0,0,0,0.00,1.00
1782767872,148573544,63,0,0,0,0.00,0.25
1782767873,148570152,61,0,0,0,0.00,1.26
1782767874,148569516,39,0,0,0,0.00,0.76
1782767875,148569447,41,0,1,0,0.00,1.01
1782767876,148564426,49,0,1,0,0.00,1.01
1782767877,148603306,48,0,0,0,0.00,2.24
1782767878,148567806,40,1,1,0,0.00,1.25
1782767879,148569437,47,1,1,0,0.00,1.51
1782767880,148567521,20,0,0,0,0.00,0.75
1782767881,148567058,2,0,0,0,0.00,0.00
1782767882,148578205,7,0,0,0,0.00,0.25
1782767883,148564712,139,0,2,0,0.00,1.75
1782767884,148566683,48,1,1,0,0.00,1.50
1782767885,148603857,35,0,0,0,0.00,1.01
1782767886,148563109,61,0,0,0,0.00,1.75
1782767887,148568659,71,1,1,0,0.00,1.27
1782767888,148573318,74,1,1,0,0.00,1.26
1782767889,148571567,50,0,0,0,0.00,1.50
1782767890,148570643,31,0,0,0,0.00,0.76
1782767891,148569455,45,1,1,0,0.00,1.00
1782767892,148568210,77,0,0,0,0.00,1.25
1782767893,148570866,52,0,0,0,0.00,1.01
1782767894,148569767,31,1,1,0,0.00,1.01
1782767895,148539393,36,0,1,0,0.00,0.51
1782767896,148605316,50,1,1,0,0.00,1.50
1782767897,148570088,46,0,1,0,0.00,1.50
1782767898,148567095,44,1,1,0,0.00,1.01
1782767899,148571077,53,1,1,0,0.00,1.01
1782767900,148568387,44,1,1,0,0.00,1.01
1782767901,148572568,25,0,0,0,0.00,0.50
1782767902,148602316,37,0,0,0,0.00,1.49
1782767903,148576539,67,0,0,0,0.00,1.01
